YearN	SexN	AgeGroupN	RaceN	RegistryN	Population
47	1	4	0	12	183468
47	1	4	0	13	1811
47	1	4	0	14	578478
47	1	4	0	15	121021
47	1	4	0	16	84947
47	1	4	0	17	200127
47	1	4	0	18	143922
47	1	4	0	19	53386
47	1	4	0	20	421207
47	1	4	0	21	183672
47	1	4	0	22	4831670
47	1	4	1	0	14131
47	1	4	1	1	18097
47	1	4	1	2	36629
47	1	4	1	3	1257
47	1	4	1	4	6110
47	1	4	1	5	2431
47	1	4	1	6	11716
47	1	4	1	7	2265
47	1	4	1	8	58601
47	1	4	1	9	3368
47	1	4	1	10	33277
47	1	4	1	11	1373
47	1	4	1	12	15128
47	1	4	1	13	1549
47	1	4	1	14	52228
47	1	4	1	15	15605
47	1	4	1	16	58400
47	1	4	1	17	50876
47	1	4	1	18	70324
47	1	4	1	19	1002
47	1	4	1	20	129230
47	1	4	1	21	24911
47	1	4	1	22	1100329
47	1	4	2	0	35182
47	1	4	2	1	7045
47	1	4	2	2	6823
47	1	4	2	3	30856
47	1	4	2	4	4328
47	1	4	2	5	10616
47	1	4	2	6	22767
47	1	4	2	7	6751
47	1	4	2	8	9777
47	1	4	2	9	22871
47	1	4	2	10	49711
47	1	4	2	11	7280
47	1	4	2	12	25378
47	1	4	2	13	51
47	1	4	2	14	103575
47	1	4	2	15	2910
47	1	4	2	16	4244
47	1	4	2	17	28023
47	1	4	2	18	6655
47	1	4	2	19	2575
47	1	4	2	20	61367
47	1	4	2	21	19148
47	1	4	2	22	340794
47	1	5	0	0	80802
47	1	5	0	1	92560
47	1	5	0	2	78109
47	1	5	0	3	11746
47	1	5	0	4	101017
47	1	5	0	5	57854
47	1	5	0	6	116579
47	1	5	0	7	112210
47	1	5	0	8	52985
47	1	5	0	9	61397
47	1	5	0	10	276076
47	1	5	0	11	16346
47	1	5	0	12	191178
47	1	5	0	13	1634
47	1	5	0	14	612621
47	1	5	0	15	130273
47	1	5	0	16	95151
47	1	5	0	17	197613
47	1	5	0	18	145862
47	1	5	0	19	49765
47	1	5	0	20	466184
47	1	5	0	21	193610
47	1	5	0	22	5083744
47	1	5	1	0	15788
47	1	5	1	1	19145
47	1	5	1	2	42734
47	1	5	1	3	1897
47	1	5	1	4	6246
47	1	5	1	5	2591
47	1	5	1	6	12587
47	1	5	1	7	2257
47	1	5	1	8	62277
47	1	5	1	9	3457
47	1	5	1	10	39353
47	1	5	1	11	1527
47	1	5	1	12	15336
47	1	5	1	13	1752
47	1	5	1	14	56550
47	1	5	1	15	16835
47	1	5	1	16	67978
47	1	5	1	17	55621
47	1	5	1	18	75414
47	1	5	1	19	811
47	1	5	1	20	154221
47	1	5	1	21	28057
47	1	5	1	22	1210788
47	1	5	2	0	42139
47	1	5	2	1	7245
47	1	5	2	2	6786
47	1	5	2	3	30678
47	1	5	2	4	5386
47	1	5	2	5	11602
47	1	5	2	6	27122
47	1	5	2	7	8318
47	1	5	2	8	10450
47	1	5	2	9	24696
47	1	5	2	10	60007
47	1	5	2	11	7482
47	1	5	2	12	27730
47	1	5	2	13	39
47	1	5	2	14	114334
47	1	5	2	15	3558
47	1	5	2	16	5149
47	1	5	2	17	29176
47	1	5	2	18	6912
47	1	5	2	19	2519
47	1	5	2	20	80923
47	1	5	2	21	23350
47	1	5	2	22	386984
47	1	6	0	0	104496
47	1	6	0	1	80377
47	1	6	0	2	80923
47	1	6	0	3	14185
47	1	6	0	4	83382
47	1	6	0	5	54111
47	1	6	0	6	137527
47	1	6	0	7	98006
47	1	6	0	8	62981
47	1	6	0	9	57913
47	1	6	0	10	291007
47	1	6	0	11	19364
47	1	6	0	12	182682
47	1	6	0	13	1722
47	1	6	0	14	591881
47	1	6	0	15	125120
47	1	6	0	16	104665
47	1	6	0	17	189718
47	1	6	0	18	140341
47	1	6	0	19	50052
47	1	6	0	20	501815
47	1	6	0	21	194405
47	1	6	0	22	5049200
47	1	6	1	0	16771
47	1	6	1	1	17810
47	1	6	1	2	39284
47	1	6	1	3	1945
47	1	6	1	4	4874
47	1	6	1	5	2264
47	1	6	1	6	12351
47	1	6	1	7	1995
47	1	6	1	8	66417
47	1	6	1	9	3077
47	1	6	1	10	42137
47	1	6	1	11	1382
47	1	6	1	12	14352
47	1	6	1	13	1608
47	1	6	1	14	52224
47	1	6	1	15	13525
47	1	6	1	16	61588
47	1	6	1	17	51963
47	1	6	1	18	64217
47	1	6	1	19	641
47	1	6	1	20	152938
47	1	6	1	21	25886
47	1	6	1	22	1121521
47	1	6	2	0	58852
47	1	6	2	1	8912
47	1	6	2	2	7999
47	1	6	2	3	33310
47	1	6	2	4	4594
47	1	6	2	5	11460
47	1	6	2	6	33291
47	1	6	2	7	7782
47	1	6	2	8	13549
47	1	6	2	9	32038
47	1	6	2	10	74816
47	1	6	2	11	7678
47	1	6	2	12	27338
47	1	6	2	13	56
47	1	6	2	14	122888
47	1	6	2	15	3652
47	1	6	2	16	5931
47	1	6	2	17	37085
47	1	6	2	18	6683
47	1	6	2	19	2704
47	1	6	2	20	98850
47	1	6	2	21	25965
47	1	6	2	22	414869
47	1	7	0	0	108095
47	1	7	0	1	84127
47	1	7	0	2	79304
47	1	7	0	3	12325
47	1	7	0	4	88982
47	1	7	0	5	55180
47	1	7	0	6	138113
47	1	7	0	7	101000
47	1	7	0	8	63891
47	1	7	0	9	58348
47	1	7	0	10	266213
47	1	7	0	11	18901
47	1	7	0	12	178950
47	1	7	0	13	1845
47	1	7	0	14	564740
47	1	7	0	15	123010
47	1	7	0	16	102951
47	1	7	0	17	195464
47	1	7	0	18	136915
47	1	7	0	19	50079
47	1	7	0	20	468906
47	1	7	0	21	180264
47	1	7	0	22	5020331
47	1	7	1	0	15451
47	1	7	1	1	16258
47	1	7	1	2	31894
47	1	7	1	3	1645
47	1	7	1	4	4377
47	1	7	1	5	1974
47	1	7	1	6	11665
47	1	7	1	7	1535
47	1	7	1	8	64926
47	1	7	1	9	3074
47	1	7	1	10	35256
47	1	7	1	11	1179
47	1	7	1	12	13133
47	1	7	1	13	1515
47	1	7	1	14	44483
47	1	7	1	15	12482
47	1	7	1	16	57916
47	1	7	1	17	49067
47	1	7	1	18	59981
47	1	7	1	19	553
47	1	7	1	20	135988
47	1	7	1	21	23412
47	1	7	1	22	1023602
47	1	7	2	0	62458
47	1	7	2	1	9302
47	1	7	2	2	8599
47	1	7	2	3	35360
47	1	7	2	4	4362
47	1	7	2	5	10404
47	1	7	2	6	35011
47	1	7	2	7	6938
47	1	7	2	8	14412
47	1	7	2	9	36546
47	1	7	2	10	73164
47	1	7	2	11	6726
47	1	7	2	12	25997
47	1	7	2	13	51
47	1	7	2	14	120004
47	1	7	2	15	3907
47	1	7	2	16	5646
47	1	7	2	17	44528
47	1	7	2	18	8046
47	1	7	2	19	2550
47	1	7	2	20	92913
47	1	7	2	21	25528
47	1	7	2	22	431100
47	1	8	0	0	96578
47	1	8	0	1	82083
47	1	8	0	2	77579
47	1	8	0	3	9262
47	1	8	0	4	84865
47	1	8	0	5	50517
47	1	8	0	6	125483
47	1	8	0	7	99278
47	1	8	0	8	61583
47	1	8	0	9	54609
47	1	8	0	10	247274
47	1	8	0	11	16024
47	1	8	0	12	171861
47	1	8	0	13	1888
47	1	8	0	14	526302
47	1	8	0	15	122558
47	1	8	0	16	91522
47	1	8	0	17	196164
47	1	8	0	18	135622
47	1	8	0	19	48856
47	1	8	0	20	423647
47	1	8	0	21	165407
47	1	8	0	22	4767868
47	1	8	1	0	14513
47	1	8	1	1	16065
47	1	8	1	2	32773
47	1	8	1	3	1166
47	1	8	1	4	3749
47	1	8	1	5	1760
47	1	8	1	6	10069
47	1	8	1	7	1250
47	1	8	1	8	64121
47	1	8	1	9	2751
47	1	8	1	10	33028
47	1	8	1	11	923
47	1	8	1	12	12015
47	1	8	1	13	1404
47	1	8	1	14	40694
47	1	8	1	15	12266
47	1	8	1	16	51883
47	1	8	1	17	49371
47	1	8	1	18	60088
47	1	8	1	19	451
47	1	8	1	20	127847
47	1	8	1	21	22160
47	1	8	1	22	968467
47	1	8	2	0	59140
47	1	8	2	1	9033
47	1	8	2	2	8869
47	1	8	2	3	34285
47	1	8	2	4	3950
47	1	8	2	5	9376
47	1	8	2	6	31247
47	1	8	2	7	6204
47	1	8	2	8	13627
47	1	8	2	9	34834
47	1	8	2	10	68581
47	1	8	2	11	5776
47	1	8	2	12	24488
47	1	8	2	13	59
47	1	8	2	14	113371
47	1	8	2	15	3771
47	1	8	2	16	5182
47	1	8	2	17	44179
47	1	8	2	18	8380
47	1	8	2	19	2377
47	1	8	2	20	85705
47	1	8	2	21	22373
47	1	8	2	22	404093
47	1	9	0	0	93434
47	1	9	0	1	88794
47	1	9	0	2	83053
47	1	9	0	3	8559
47	1	9	0	4	80958
47	1	9	0	5	49364
47	1	9	0	6	120311
47	1	9	0	7	81473
47	1	9	0	8	63378
47	1	9	0	9	54000
47	1	9	0	10	247585
47	1	9	0	11	14869
47	1	9	0	12	172975
47	1	9	0	13	2165
47	1	9	0	14	518062
47	1	9	0	15	124796
47	1	9	0	16	88456
47	1	9	0	17	206569
47	1	9	0	18	145880
47	1	9	0	19	45632
47	1	9	0	20	423082
47	1	9	0	21	173990
47	1	9	0	22	4822827
47	1	9	1	0	13881
47	1	9	1	1	15436
47	1	9	1	2	37452
47	1	9	1	3	922
47	1	9	1	4	3160
47	1	9	1	5	1493
47	1	9	1	6	8839
47	1	9	1	7	1021
47	1	9	1	8	63208
47	1	9	1	9	2472
47	1	9	1	10	31889
47	1	9	1	11	783
47	1	9	1	12	11142
47	1	9	1	13	1367
47	1	9	1	14	37944
47	1	9	1	15	11573
47	1	9	1	16	45272
47	1	9	1	17	49955
47	1	9	1	18	60492
47	1	9	1	19	368
47	1	9	1	20	124397
47	1	9	1	21	20730
47	1	9	1	22	940069
47	1	9	2	0	57217
47	1	9	2	1	8697
47	1	9	2	2	9334
47	1	9	2	3	32718
47	1	9	2	4	3478
47	1	9	2	5	8896
47	1	9	2	6	30176
47	1	9	2	7	5625
47	1	9	2	8	14434
47	1	9	2	9	35672
47	1	9	2	10	71230
47	1	9	2	11	5286
47	1	9	2	12	23365
47	1	9	2	13	61
47	1	9	2	14	117395
47	1	9	2	15	3476
47	1	9	2	16	4806
47	1	9	2	17	42147
47	1	9	2	18	8029
47	1	9	2	19	2209
47	1	9	2	20	79305
47	1	9	2	21	20638
47	1	9	2	22	388386
47	1	10	0	0	98156
47	1	10	0	1	108032
47	1	10	0	2	93854
47	1	10	0	3	9361
47	1	10	0	4	86469
47	1	10	0	5	51041
47	1	10	0	6	127998
47	1	10	0	7	70720
47	1	10	0	8	64961
47	1	10	0	9	56750
47	1	10	0	10	247670
47	1	10	0	11	15432
47	1	10	0	12	174058
47	1	10	0	13	2220
47	1	10	0	14	537004
47	1	10	0	15	130157
47	1	10	0	16	93691
47	1	10	0	17	238205
47	1	10	0	18	150576
47	1	10	0	19	45059
47	1	10	0	20	473312
47	1	10	0	21	202059
47	1	10	0	22	5070676
47	1	10	1	0	14255
47	1	10	1	1	16332
47	1	10	1	2	35921
47	1	10	1	3	745
47	1	10	1	4	2547
47	1	10	1	5	1383
47	1	10	1	6	8210
47	1	10	1	7	879
47	1	10	1	8	59026
47	1	10	1	9	2340
